,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,,lz1_center,0.9295484312435893,lz2_center,1.3174453181266295,lz1_height,0.10429392759061708,lz2_height,0.11828675467076445,lz1_fwhm,0.36012906381326,lz2_fwhm,0.36012905845115595,lz1_amplitude,0.049970910411351266,lz2_amplitude,0.056675368058766606
1,,lz1_center,0.9285988129322612,lz2_center,1.3167396677706968,lz1_height,0.1042820177116032,lz2_height,0.11793939282878103,lz1_fwhm,0.3601290638116771,lz2_fwhm,0.36012905842878923,lz1_amplitude,0.049965203966749305,lz2_amplitude,0.05650893471029983
2,,lz1_center,0.9279440946694223,lz2_center,1.3162097577094727,lz1_height,0.10428098107113803,lz2_height,0.11784535032391384,lz1_fwhm,0.3601290638188129,lz2_fwhm,0.3601290583417274,lz1_amplitude,0.04996470727661828,lz2_amplitude,0.0564638756062128
3,,lz1_center,0.927137922470918,lz2_center,1.3156822035544284,lz1_height,0.10454041128631518,lz2_height,0.1176927184712471,lz1_fwhm,0.3601290638130582,lz2_fwhm,0.3601290584491377,lz1_amplitude,0.05008900947001371,lz2_amplitude,0.05639074430373192
